#Projectile Motion Simulation Data
#Validation Type: With Air Resistance
#Initial Position (m): (0, 0, 10)
#Initial Velocity (m/s): (15, 5, 15)
#Initial Spin (rad/s): (0, 0, 0)
#Diameter (m): 0.04
#Mass (kg): 0.0027
#Drag Coefficient: 0.5
#Air Density (kg/m^3): 1.27
#Final Time (s): 3.074
#Final Position (m): (10.8521, 3.61735, 0.000383062)

Time,X,Y,Z
0.707,5.71374,1.90458,13.915
0.708,5.71883,1.90628,13.9153
0.709,5.72392,1.90797,13.9156
0.71,5.72901,1.90967,13.9159
0.711,5.73409,1.91136,13.9161
0.712,5.73917,1.91306,13.9164
0.713,5.74425,1.91475,13.9167
0.714,5.74932,1.91644,13.9169
0.715,5.75438,1.91813,13.9172
0.716,5.75944,1.91981,13.9174
0.717,5.7645,1.9215,13.9176
0.718,5.76956,1.92319,13.9178
0.719,5.77461,1.92487,13.918
0.72,5.77966,1.92655,13.9182
0.721,5.7847,1.92823,13.9184
0.722,5.78974,1.92991,13.9186
0.723,5.79477,1.93159,13.9187
0.724,5.7998,1.93327,13.9189
0.725,5.80483,1.93494,13.919
0.726,5.80985,1.93662,13.9192
0.727,5.81487,1.93829,13.9193
0.728,5.81989,1.93996,13.9194
0.729,5.8249,1.94163,13.9195
0.73,5.8299,1.9433,13.9196
0.731,5.83491,1.94497,13.9197
0.732,5.83991,1.94664,13.9197
0.733,5.8449,1.9483,13.9198
0.734,5.84989,1.94996,13.9198
0.735,5.85488,1.95163,13.9199
0.736,5.85987,1.95329,13.9199
0.737,5.86485,1.95495,13.9199
0.738,5.86982,1.95661,13.92
0.739,5.87479,1.95826,13.92
0.74,5.87976,1.95992,13.92
0.741,5.88473,1.96158,13.9199
0.742,5.88969,1.96323,13.9199
0.743,5.89464,1.96488,13.9199
0.744,5.8996,1.96653,13.9198
0.745,5.90455,1.96818,13.9198
0.746,5.90949,1.96983,13.9197
0.747,5.91443,1.97148,13.9196
0.748,5.91937,1.97312,13.9196
0.749,5.92431,1.97477,13.9195
0.75,5.92924,1.97641,13.9194
0.751,5.93416,1.97805,13.9192
0.752,5.93909,1.9797,13.9191
0.753,5.94401,1.98134,13.919
0.754,5.94892,1.98297,13.9188
0.755,5.95383,1.98461,13.9187
0.756,5.95874,1.98625,13.9185
0.757,5.96364,1.98788,13.9183
0.758,5.96854,1.98951,13.9182
0.759,5.97344,1.99115,13.918
0.76,5.97833,1.99278,13.9178
0.761,5.98322,1.99441,13.9176
0.762,5.98811,1.99604,13.9173
0.763,5.99299,1.99766,13.9171
0.764,5.99787,1.99929,13.9169
0.765,6.00274,2.00091,13.9166
0.766,6.00761,2.00254,13.9164
0.767,6.01248,2.00416,13.9161
0.768,6.01734,2.00578,13.9158
0.769,6.0222,2.0074,13.9155
0.77,6.02706,2.00902,13.9152
0.771,6.03191,2.01064,13.9149
0.772,6.03676,2.01225,13.9146
0.773,6.0416,2.01387,13.9143
0.774,6.04644,2.01548,13.9139
0.775,6.05128,2.01709,13.9136
0.776,6.05611,2.0187,13.9132
0.777,6.06094,2.02031,13.9129
0.778,6.06577,2.02192,13.9125
0.779,6.07059,2.02353,13.9121
0.78,6.07541,2.02514,13.9117
0.781,6.08023,2.02674,13.9113
0.782,6.08504,2.02835,13.9109
0.783,6.08985,2.02995,13.9105
0.784,6.09465,2.03155,13.9101
0.785,6.09945,2.03315,13.9096
0.786,6.10425,2.03475,13.9092
0.787,6.10904,2.03635,13.9087
0.788,6.11383,2.03794,13.9082
0.789,6.11862,2.03954,13.9078
0.79,6.1234,2.04113,13.9073
0.791,6.12818,2.04273,13.9068
0.792,6.13296,2.04432,13.9063
0.793,6.13773,2.04591,13.9058
0.794,6.1425,2.0475,13.9052
0.795,6.14727,2.04909,13.9047
0.796,6.15203,2.05068,13.9042
0.797,6.15679,2.05226,13.9036
0.798,6.16154,2.05385,13.903
0.799,6.16629,2.05543,13.9025
0.8,6.17104,2.05701,13.9019
0.801,6.17578,2.05859,13.9013
0.802,6.18052,2.06017,13.9007
0.803,6.18526,2.06175,13.9001
0.804,6.18999,2.06333,13.8995
0.805,6.19472,2.06491,13.8988
0.806,6.19945,2.06648,13.8982
0.807,6.20417,2.06806,13.8976
0.808,6.20889,2.06963,13.8969
0.809,6.21361,2.0712,13.8962
0.81,6.21832,2.07277,13.8956
0.811,6.22303,2.07434,13.8949
0.812,6.22773,2.07591,13.8942
0.813,6.23244,2.07748,13.8935
0.814,6.23714,2.07905,13.8928
0.815,6.24183,2.08061,13.892
0.816,6.24652,2.08217,13.8913
0.817,6.25121,2.08374,13.8906
0.818,6.25589,2.0853,13.8898
0.819,6.26058,2.08686,13.8891
0.82,6.26525,2.08842,13.8883
0.821,6.26993,2.08998,13.8875
0.822,6.2746,2.09153,13.8867
0.823,6.27927,2.09309,13.8859
0.824,6.28393,2.09464,13.8851
0.825,6.28859,2.0962,13.8843
0.826,6.29325,2.09775,13.8835
0.827,6.2979,2.0993,13.8827
0.828,6.30255,2.10085,13.8818
0.829,6.3072,2.1024,13.881
0.83,6.31184,2.10395,13.8801
0.831,6.31648,2.10549,13.8792
0.832,6.32112,2.10704,13.8784
0.833,6.32575,2.10858,13.8775
0.834,6.33038,2.11013,13.8766
0.835,6.33501,2.11167,13.8757
0.836,6.33963,2.11321,13.8748
0.837,6.34425,2.11475,13.8738
0.838,6.34887,2.11629,13.8729
0.839,6.35348,2.11783,13.872
0.84,6.35809,2.11936,13.871
0.841,6.36269,2.1209,13.87
0.842,6.3673,2.12243,13.8691
0.843,6.3719,2.12397,13.8681
0.844,6.37649,2.1255,13.8671
0.845,6.38109,2.12703,13.8661
0.846,6.38567,2.12856,13.8651
0.847,6.39026,2.13009,13.8641
0.848,6.39484,2.13161,13.8631
0.849,6.39942,2.13314,13.862
0.85,6.404,2.13467,13.861
0.851,6.40857,2.13619,13.8599
0.852,6.41314,2.13771,13.8589
0.853,6.41771,2.13924,13.8578
0.854,6.42227,2.14076,13.8567
0.855,6.42683,2.14228,13.8556
0.856,6.43138,2.14379,13.8545
0.857,6.43594,2.14531,13.8534
0.858,6.44049,2.14683,13.8523
0.859,6.44503,2.14834,13.8512
0.86,6.44958,2.14986,13.8501
0.861,6.45411,2.15137,13.8489
0.862,6.45865,2.15288,13.8478
0.863,6.46318,2.15439,13.8466
0.864,6.46771,2.1559,13.8454
0.865,6.47224,2.15741,13.8443
0.866,6.47676,2.15892,13.8431
0.867,6.48128,2.16043,13.8419
0.868,6.4858,2.16193,13.8407
0.869,6.49031,2.16344,13.8395
0.87,6.49482,2.16494,13.8382
0.871,6.49933,2.16644,13.837
0.872,6.50383,2.16794,13.8358
0.873,6.50833,2.16944,13.8345
0.874,6.51283,2.17094,13.8333
0.875,6.51732,2.17244,13.832
0.876,6.52181,2.17394,13.8307
0.877,6.5263,2.17543,13.8294
0.878,6.53078,2.17693,13.8282
0.879,6.53526,2.17842,13.8268
0.88,6.53974,2.17991,13.8255
0.881,6.54422,2.18141,13.8242
0.882,6.54869,2.1829,13.8229
0.883,6.55315,2.18438,13.8216
0.884,6.55762,2.18587,13.8202
0.885,6.56208,2.18736,13.8188
0.886,6.56654,2.18885,13.8175
0.887,6.57099,2.19033,13.8161
0.888,6.57544,2.19181,13.8147
0.889,6.57989,2.1933,13.8133
0.89,6.58434,2.19478,13.8119
0.891,6.58878,2.19626,13.8105
0.892,6.59322,2.19774,13.8091
0.893,6.59765,2.19922,13.8077
0.894,6.60208,2.20069,13.8063
0.895,6.60651,2.20217,13.8048
0.896,6.61094,2.20365,13.8034
0.897,6.61536,2.20512,13.8019
0.898,6.61978,2.20659,13.8004
0.899,6.6242,2.20807,13.799
0.9,6.62861,2.20954,13.7975
0.901,6.63302,2.21101,13.796
0.902,6.63743,2.21248,13.7945
0.903,6.64183,2.21394,13.793
0.904,6.64623,2.21541,13.7914
0.905,6.65063,2.21688,13.7899
0.906,6.65502,2.21834,13.7884
0.907,6.65941,2.2198,13.7868
0.908,6.6638,2.22127,13.7853
0.909,6.66819,2.22273,13.7837
0.91,6.67257,2.22419,13.7821
0.911,6.67695,2.22565,13.7805
0.912,6.68132,2.22711,13.7789
0.913,6.68569,2.22856,13.7773
0.914,6.69006,2.23002,13.7757
0.915,6.69443,2.23148,13.7741
0.916,6.69879,2.23293,13.7725
0.917,6.70315,2.23438,13.7709
0.918,6.7075,2.23583,13.7692
0.919,6.71186,2.23729,13.7676
0.92,6.71621,2.23874,13.7659
0.921,6.72055,2.24018,13.7642
0.922,6.7249,2.24163,13.7626
0.923,6.72924,2.24308,13.7609
0.924,6.73358,2.24453,13.7592
0.925,6.73791,2.24597,13.7575
0.926,6.74224,2.24741,13.7558
0.927,6.74657,2.24886,13.754
0.928,6.75089,2.2503,13.7523
0.929,6.75522,2.25174,13.7506
0.93,6.75953,2.25318,13.7488
0.931,6.76385,2.25462,13.7471
0.932,6.76816,2.25605,13.7453
0.933,6.77247,2.25749,13.7435
0.934,6.77678,2.25893,13.7418
0.935,6.78108,2.26036,13.74
0.936,6.78538,2.26179,13.7382
0.937,6.78968,2.26323,13.7364
0.938,6.79397,2.26466,13.7345
0.939,6.79826,2.26609,13.7327
0.94,6.80255,2.26752,13.7309
0.941,6.80684,2.26895,13.729
0.942,6.81112,2.27037,13.7272
0.943,6.81539,2.2718,13.7253
0.944,6.81967,2.27322,13.7235
0.945,6.82394,2.27465,13.7216
0.946,6.82821,2.27607,13.7197
0.947,6.83248,2.27749,13.7178
0.948,6.83674,2.27891,13.7159
0.949,6.841,2.28033,13.714
0.95,6.84526,2.28175,13.7121
0.951,6.84951,2.28317,13.7102
0.952,6.85376,2.28459,13.7083
0.953,6.85801,2.286,13.7063
0.954,6.86225,2.28742,13.7044
0.955,6.8665,2.28883,13.7024
0.956,6.87073,2.29024,13.7004
0.957,6.87497,2.29166,13.6985
0.958,6.8792,2.29307,13.6965
0.959,6.88343,2.29448,13.6945
0.96,6.88766,2.29589,13.6925
0.961,6.89188,2.29729,13.6905
0.962,6.8961,2.2987,13.6885
0.963,6.90032,2.30011,13.6864
0.964,6.90453,2.30151,13.6844
0.965,6.90874,2.30291,13.6824
0.966,6.91295,2.30432,13.6803
0.967,6.91716,2.30572,13.6783
0.968,6.92136,2.30712,13.6762
0.969,6.92556,2.30852,13.6741
0.97,6.92975,2.30992,13.672
0.971,6.93395,2.31132,13.6699
0.972,6.93814,2.31271,13.6678
0.973,6.94232,2.31411,13.6657
0.974,6.94651,2.3155,13.6636
0.975,6.95069,2.3169,13.6615
0.976,6.95486,2.31829,13.6594
0.977,6.95904,2.31968,13.6572
0.978,6.96321,2.32107,13.6551
0.979,6.96738,2.32246,13.6529
0.98,6.97155,2.32385,13.6507
0.981,6.97571,2.32524,13.6486
0.982,6.97987,2.32662,13.6464
0.983,6.98402,2.32801,13.6442
0.984,6.98818,2.32939,13.642
0.985,6.99233,2.33078,13.6398
0.986,6.99648,2.33216,13.6376
0.987,7.00062,2.33354,13.6353
0.988,7.00476,2.33492,13.6331
0.989,7.0089,2.3363,13.6309
0.99,7.01304,2.33768,13.6286
0.991,7.01717,2.33906,13.6264
0.992,7.0213,2.34043,13.6241
0.993,7.02543,2.34181,13.6218
0.994,7.02955,2.34318,13.6195
0.995,7.03367,2.34456,13.6173
0.996,7.03779,2.34593,13.615
0.997,7.0419,2.3473,13.6127
0.998,7.04601,2.34867,13.6103
0.999,7.05012,2.35004,13.608
1,7.05423,2.35141,13.6057
1.001,7.05833,2.35278,13.6034
1.002,7.06243,2.35414,13.601
1.003,7.06653,2.35551,13.5987
1.004,7.07062,2.35687,13.5963
1.005,7.07471,2.35824,13.5939
1.006,7.0788,2.3596,13.5915
1.007,7.08288,2.36096,13.5892
1.008,7.08697,2.36232,13.5868
1.009,7.09104,2.36368,13.5844
1.01,7.09512,2.36504,13.5819
1.011,7.09919,2.3664,13.5795
1.012,7.10326,2.36775,13.5771
1.013,7.10733,2.36911,13.5747
1.014,7.11139,2.37046,13.5722
1.015,7.11546,2.37182,13.5698
1.016,7.11951,2.37317,13.5673
1.017,7.12357,2.37452,13.5648
1.018,7.12762,2.37587,13.5624
1.019,7.13167,2.37722,13.5599
1.02,7.13572,2.37857,13.5574
1.021,7.13976,2.37992,13.5549
1.022,7.1438,2.38127,13.5524
1.023,7.14784,2.38261,13.5499
1.024,7.15187,2.38396,13.5474
1.025,7.1559,2.3853,13.5448
1.026,7.15993,2.38664,13.5423
1.027,7.16396,2.38799,13.5397
1.028,7.16798,2.38933,13.5372
1.029,7.172,2.39067,13.5346
1.03,7.17602,2.39201,13.532
1.031,7.18003,2.39334,13.5295
1.032,7.18404,2.39468,13.5269
1.033,7.18805,2.39602,13.5243
1.034,7.19206,2.39735,13.5217
1.035,7.19606,2.39869,13.5191
1.036,7.20006,2.40002,13.5165
1.037,7.20405,2.40135,13.5138
1.038,7.20805,2.40268,13.5112
1.039,7.21204,2.40401,13.5086
1.04,7.21603,2.40534,13.5059
1.041,7.22001,2.40667,13.5033
1.042,7.22399,2.408,13.5006
1.043,7.22797,2.40932,13.4979
1.044,7.23195,2.41065,13.4952
1.045,7.23592,2.41197,13.4925
1.046,7.23989,2.4133,13.4898
1.047,7.24386,2.41462,13.4871
1.048,7.24782,2.41594,13.4844
1.049,7.25178,2.41726,13.4817
1.05,7.25574,2.41858,13.479
1.051,7.2597,2.4199,13.4762
1.052,7.26365,2.42122,13.4735
1.053,7.2676,2.42253,13.4708
1.054,7.27154,2.42385,13.468
1.055,7.27549,2.42516,13.4652
1.056,7.27943,2.42648,13.4625
1.057,7.28337,2.42779,13.4597
1.058,7.2873,2.4291,13.4569
1.059,7.29123,2.43041,13.4541
1.06,7.29516,2.43172,13.4513
1.061,7.29909,2.43303,13.4485
1.062,7.30301,2.43434,13.4456
1.063,7.30693,2.43564,13.4428
1.064,7.31085,2.43695,13.44
1.065,7.31477,2.43826,13.4371
1.066,7.31868,2.43956,13.4343
1.067,7.32259,2.44086,13.4314
1.068,7.32649,2.44216,13.4286
1.069,7.3304,2.44347,13.4257
1.07,7.3343,2.44477,13.4228
1.071,7.33819,2.44606,13.4199
1.072,7.34209,2.44736,13.417
1.073,7.34598,2.44866,13.4141
1.074,7.34987,2.44996,13.4112
1.075,7.35375,2.45125,13.4083
1.076,7.35764,2.45255,13.4053
1.077,7.36152,2.45384,13.4024
1.078,7.36539,2.45513,13.3995
1.079,7.36927,2.45642,13.3965
1.08,7.37314,2.45771,13.3936
1.081,7.37701,2.459,13.3906
1.082,7.38087,2.46029,13.3876
1.083,7.38474,2.46158,13.3846
1.084,7.3886,2.46287,13.3816
1.085,7.39245,2.46415,13.3786
1.086,7.39631,2.46544,13.3756
1.087,7.40016,2.46672,13.3726
1.088,7.40401,2.468,13.3696
1.089,7.40785,2.46928,13.3666
1.09,7.41169,2.47056,13.3635
1.091,7.41553,2.47184,13.3605
1.092,7.41937,2.47312,13.3575
1.093,7.4232,2.4744,13.3544
1.094,7.42704,2.47568,13.3513
1.095,7.43086,2.47695,13.3483
1.096,7.43469,2.47823,13.3452
1.097,7.43851,2.4795,13.3421
1.098,7.44233,2.48078,13.339
1.099,7.44615,2.48205,13.3359
1.1,7.44996,2.48332,13.3328
1.101,7.45377,2.48459,13.3297
1.102,7.45758,2.48586,13.3265
1.103,7.46139,2.48713,13.3234
1.104,7.46519,2.4884,13.3203
1.105,7.46899,2.48966,13.3171
1.106,7.47278,2.49093,13.314
1.107,7.47658,2.49219,13.3108
1.108,7.48037,2.49346,13.3076
1.109,7.48416,2.49472,13.3045
1.11,7.48794,2.49598,13.3013
1.111,7.49173,2.49724,13.2981
1.112,7.4955,2.4985,13.2949
1.113,7.49928,2.49976,13.2917
1.114,7.50306,2.50102,13.2885
1.115,7.50683,2.50228,13.2852
1.116,7.51059,2.50353,13.282
1.117,7.51436,2.50479,13.2788
1.118,7.51812,2.50604,13.2755
1.119,7.52188,2.50729,13.2723
1.12,7.52564,2.50855,13.269
1.121,7.52939,2.5098,13.2658
1.122,7.53314,2.51105,13.2625
1.123,7.53689,2.5123,13.2592
1.124,7.54064,2.51355,13.2559
1.125,7.54438,2.51479,13.2526
1.126,7.54812,2.51604,13.2493
1.127,7.55186,2.51729,13.246
1.128,7.55559,2.51853,13.2427
1.129,7.55932,2.51977,13.2394
1.13,7.56305,2.52102,13.2361
1.131,7.56678,2.52226,13.2327
1.132,7.5705,2.5235,13.2294
1.133,7.57422,2.52474,13.226
1.134,7.57793,2.52598,13.2227
1.135,7.58165,2.52722,13.2193
1.136,7.58536,2.52845,13.2159
1.137,7.58907,2.52969,13.2125
1.138,7.59277,2.53092,13.2091
1.139,7.59648,2.53216,13.2057
1.14,7.60018,2.53339,13.2023
1.141,7.60387,2.53462,13.1989
1.142,7.60757,2.53586,13.1955
1.143,7.61126,2.53709,13.1921
1.144,7.61495,2.53832,13.1887
1.145,7.61863,2.53954,13.1852
1.146,7.62232,2.54077,13.1818
1.147,7.626,2.542,13.1783
1.148,7.62967,2.54322,13.1749
1.149,7.63335,2.54445,13.1714
1.15,7.63702,2.54567,13.1679
1.151,7.64069,2.5469,13.1644
1.152,7.64436,2.54812,13.1609
1.153,7.64802,2.54934,13.1574
1.154,7.65168,2.55056,13.1539
1.155,7.65534,2.55178,13.1504
1.156,7.65899,2.553,13.1469
1.157,7.66264,2.55421,13.1434
1.158,7.66629,2.55543,13.1399
1.159,7.66994,2.55665,13.1363
1.16,7.67358,2.55786,13.1328
1.161,7.67722,2.55907,13.1292
1.162,7.68086,2.56029,13.1257
1.163,7.6845,2.5615,13.1221
1.164,7.68813,2.56271,13.1185
1.165,7.69176,2.56392,13.1149
1.166,7.69539,2.56513,13.1113
1.167,7.69901,2.56634,13.1078
1.168,7.70263,2.56754,13.1041
1.169,7.70625,2.56875,13.1005
1.17,7.70986,2.56995,13.0969
1.171,7.71348,2.57116,13.0933
1.172,7.71709,2.57236,13.0897
1.173,7.72069,2.57356,13.086
1.174,7.7243,2.57477,13.0824
1.175,7.7279,2.57597,13.0787
1.176,7.7315,2.57717,13.0751
1.177,7.73509,2.57836,13.0714
1.178,7.73869,2.57956,13.0677
1.179,7.74228,2.58076,13.0641
1.18,7.74586,2.58195,13.0604
1.181,7.74945,2.58315,13.0567
1.182,7.75303,2.58434,13.053
1.183,7.75661,2.58554,13.0493
1.184,7.76019,2.58673,13.0456
1.185,7.76376,2.58792,13.0418
1.186,7.76733,2.58911,13.0381
1.187,7.7709,2.5903,13.0344
1.188,7.77446,2.59149,13.0306
1.189,7.77802,2.59267,13.0269
1.19,7.78158,2.59386,13.0231
1.191,7.78514,2.59505,13.0194
1.192,7.78869,2.59623,13.0156
1.193,7.79225,2.59742,13.0118
1.194,7.79579,2.5986,13.008
1.195,7.79934,2.59978,13.0043
1.196,7.80288,2.60096,13.0005
1.197,7.80642,2.60214,12.9967
1.198,7.80996,2.60332,12.9928
1.199,7.81349,2.6045,12.989
1.2,7.81703,2.60568,12.9852
1.201,7.82055,2.60685,12.9814
1.202,7.82408,2.60803,12.9775
1.203,7.8276,2.6092,12.9737
1.204,7.83112,2.61037,12.9698
1.205,7.83464,2.61155,12.966
1.206,7.83816,2.61272,12.9621
1.207,7.84167,2.61389,12.9582
1.208,7.84518,2.61506,12.9544
1.209,7.84868,2.61623,12.9505
1.21,7.85219,2.6174,12.9466
1.211,7.85569,2.61856,12.9427
1.212,7.85919,2.61973,12.9388
1.213,7.86268,2.62089,12.9349
1.214,7.86618,2.62206,12.931
1.215,7.86966,2.62322,12.927
1.216,7.87315,2.62438,12.9231
1.217,7.87664,2.62555,12.9192
1.218,7.88012,2.62671,12.9152
1.219,7.8836,2.62787,12.9113
1.22,7.88707,2.62902,12.9073
1.221,7.89055,2.63018,12.9034
1.222,7.89402,2.63134,12.8994
1.223,7.89748,2.63249,12.8954
1.224,7.90095,2.63365,12.8914
1.225,7.90441,2.6348,12.8874
1.226,7.90787,2.63596,12.8834
1.227,7.91133,2.63711,12.8794
1.228,7.91478,2.63826,12.8754
1.229,7.91823,2.63941,12.8714
1.23,7.92168,2.64056,12.8674
1.231,7.92513,2.64171,12.8633
1.232,7.92857,2.64286,12.8593
1.233,7.93201,2.644,12.8553
1.234,7.93545,2.64515,12.8512
1.235,7.93888,2.64629,12.8472
1.236,7.94231,2.64744,12.8431
1.237,7.94574,2.64858,12.839
1.238,7.94917,2.64972,12.8349
1.239,7.95259,2.65086,12.8309
1.24,7.95601,2.652,12.8268
1.241,7.95943,2.65314,12.8227
1.242,7.96285,2.65428,12.8186
1.243,7.96626,2.65542,12.8145
1.244,7.96967,2.65656,12.8103
1.245,7.97307,2.65769,12.8062
1.246,7.97648,2.65883,12.8021
1.247,7.97988,2.65996,12.798
1.248,7.98328,2.66109,12.7938
1.249,7.98667,2.66222,12.7897
1.25,7.99007,2.66336,12.7855
1.251,7.99346,2.66449,12.7814
1.252,7.99685,2.66562,12.7772
1.253,8.00023,2.66674,12.773
1.254,8.00361,2.66787,12.7688
1.255,8.00699,2.669,12.7646
1.256,8.01037,2.67012,12.7605
1.257,8.01374,2.67125,12.7563
1.258,8.01711,2.67237,12.752
1.259,8.02048,2.67349,12.7478
1.26,8.02385,2.67462,12.7436
1.261,8.02721,2.67574,12.7394
1.262,8.03057,2.67686,12.7352
1.263,8.03393,2.67798,12.7309
1.264,8.03728,2.67909,12.7267
1.265,8.04064,2.68021,12.7224
1.266,8.04399,2.68133,12.7182
1.267,8.04733,2.68244,12.7139
1.268,8.05068,2.68356,12.7096
1.269,8.05402,2.68467,12.7054
1.27,8.05736,2.68579,12.7011
1.271,8.06069,2.6869,12.6968
1.272,8.06402,2.68801,12.6925
1.273,8.06735,2.68912,12.6882
1.274,8.07068,2.69023,12.6839
1.275,8.07401,2.69134,12.6796
1.276,8.07733,2.69244,12.6753
1.277,8.08065,2.69355,12.6709
1.278,8.08396,2.69465,12.6666
1.279,8.08728,2.69576,12.6623
1.28,8.09059,2.69686,12.6579
1.281,8.0939,2.69797,12.6536
1.282,8.0972,2.69907,12.6492
1.283,8.10051,2.70017,12.6448
1.284,8.10381,2.70127,12.6405
1.285,8.1071,2.70237,12.6361
1.286,8.1104,2.70347,12.6317
1.287,8.11369,2.70456,12.6273
1.288,8.11698,2.70566,12.6229
1.289,8.12027,2.70676,12.6185
1.29,8.12355,2.70785,12.6141
1.291,8.12683,2.70894,12.6097
1.292,8.13011,2.71004,12.6053
1.293,8.13339,2.71113,12.6009
1.294,8.13666,2.71222,12.5964
1.295,8.13993,2.71331,12.592
1.296,8.1432,2.7144,12.5876
1.297,8.14646,2.71549,12.5831
1.298,8.14972,2.71657,12.5787
1.299,8.15298,2.71766,12.5742
1.3,8.15624,2.71875,12.5697
1.301,8.15949,2.71983,12.5653
1.302,8.16275,2.72092,12.5608
1.303,8.16599,2.722,12.5563
1.304,8.16924,2.72308,12.5518
1.305,8.17248,2.72416,12.5473
1.306,8.17572,2.72524,12.5428
1.307,8.17896,2.72632,12.5383
1.308,8.1822,2.7274,12.5338
1.309,8.18543,2.72848,12.5292
1.31,8.18866,2.72955,12.5247
1.311,8.19188,2.73063,12.5202
1.312,8.19511,2.7317,12.5156
1.313,8.19833,2.73278,12.5111
1.314,8.20155,2.73385,12.5065
1.315,8.20477,2.73492,12.502
1.316,8.20798,2.73599,12.4974
1.317,8.21119,2.73706,12.4928
1.318,8.2144,2.73813,12.4883
1.319,8.2176,2.7392,12.4837
1.32,8.22081,2.74027,12.4791
1.321,8.22401,2.74134,12.4745
1.322,8.2272,2.7424,12.4699
1.323,8.2304,2.74347,12.4653
1.324,8.23359,2.74453,12.4607
1.325,8.23678,2.74559,12.4561
1.326,8.23996,2.74665,12.4514
1.327,8.24315,2.74772,12.4468
1.328,8.24633,2.74878,12.4422
1.329,8.24951,2.74984,12.4375
1.33,8.25268,2.75089,12.4329
1.331,8.25586,2.75195,12.4282
1.332,8.25903,2.75301,12.4236
1.333,8.26219,2.75406,12.4189
1.334,8.26536,2.75512,12.4142
1.335,8.26852,2.75617,12.4096
1.336,8.27168,2.75723,12.4049
1.337,8.27484,2.75828,12.4002
1.338,8.27799,2.75933,12.3955
1.339,8.28114,2.76038,12.3908
1.34,8.28429,2.76143,12.3861
1.341,8.28744,2.76248,12.3814
1.342,8.29058,2.76353,12.3767
1.343,8.29372,2.76457,12.3719
1.344,8.29686,2.76562,12.3672
1.345,8.3,2.76667,12.3625
1.346,8.30313,2.76771,12.3577
1.347,8.30626,2.76875,12.353
1.348,8.30939,2.7698,12.3482
1.349,8.31251,2.77084,12.3435
1.35,8.31563,2.77188,12.3387
1.351,8.31875,2.77292,12.334
1.352,8.32187,2.77396,12.3292
1.353,8.32498,2.77499,12.3244
1.354,8.3281,2.77603,12.3196
1.355,8.33121,2.77707,12.3148
1.356,8.33431,2.7781,12.31
1.357,8.33741,2.77914,12.3052
1.358,8.34052,2.78017,12.3004
1.359,8.34361,2.7812,12.2956
1.36,8.34671,2.78224,12.2908
1.361,8.3498,2.78327,12.2859
1.362,8.35289,2.7843,12.2811
1.363,8.35598,2.78533,12.2763
1.364,8.35906,2.78635,12.2714
1.365,8.36215,2.78738,12.2666
1.366,8.36523,2.78841,12.2617
1.367,8.3683,2.78943,12.2569
1.368,8.37138,2.79046,12.252
1.369,8.37445,2.79148,12.2471
1.37,8.37752,2.79251,12.2423
1.371,8.38058,2.79353,12.2374
1.372,8.38365,2.79455,12.2325
1.373,8.38671,2.79557,12.2276
1.374,8.38977,2.79659,12.2227
1.375,8.39282,2.79761,12.2178
1.376,8.39587,2.79862,12.2129
1.377,8.39892,2.79964,12.208
1.378,8.40197,2.80066,12.203
1.379,8.40502,2.80167,12.1981
1.38,8.40806,2.80269,12.1932
1.381,8.4111,2.8037,12.1882
1.382,8.41414,2.80471,12.1833
1.383,8.41717,2.80572,12.1784
1.384,8.4202,2.80673,12.1734
1.385,8.42323,2.80774,12.1684
1.386,8.42626,2.80875,12.1635
1.387,8.42928,2.80976,12.1585
1.388,8.4323,2.81077,12.1535
1.389,8.43532,2.81177,12.1485
1.39,8.43834,2.81278,12.1436
1.391,8.44135,2.81378,12.1386
1.392,8.44436,2.81479,12.1336
1.393,8.44737,2.81579,12.1286
1.394,8.45038,2.81679,12.1236
1.395,8.45338,2.81779,12.1185
1.396,8.45638,2.81879,12.1135
1.397,8.45938,2.81979,12.1085
1.398,8.46237,2.82079,12.1035
1.399,8.46536,2.82179,12.0984
1.4,8.46835,2.82278,12.0934
1.401,8.47134,2.82378,12.0883
1.402,8.47432,2.82477,12.0833
1.403,8.47731,2.82577,12.0782
1.404,8.48029,2.82676,12.0732
1.405,8.48326,2.82775,12.0681
1.406,8.48624,2.82875,12.063
1.407,8.48921,2.82974,12.058
1.408,8.49218,2.83073,12.0529
1.409,8.49514,2.83171,12.0478
1.41,8.49811,2.8327,12.0427
1.411,8.50107,2.83369,12.0376
1.412,8.50402,2.83467,12.0325
1.413,8.50698,2.83566,12.0274
1.414,8.50993,2.83664,12.0223
1.415,8.51288,2.83763,12.0171
1.416,8.51583,2.83861,12.012
1.417,8.51878,2.83959,12.0069
1.418,8.52172,2.84057,12.0017
1.419,8.52466,2.84155,11.9966
1.42,8.5276,2.84253,11.9914
1.421,8.53053,2.84351,11.9863
1.422,8.53346,2.84449,11.9811
1.423,8.53639,2.84546,11.976
1.424,8.53932,2.84644,11.9708
1.425,8.54224,2.84741,11.9656
1.426,8.54517,2.84839,11.9604
1.427,8.54808,2.84936,11.9553
1.428,8.551,2.85033,11.9501
1.429,8.55391,2.8513,11.9449
1.43,8.55683,2.85228,11.9397
1.431,8.55973,2.85324,11.9345
1.432,8.56264,2.85421,11.9293
1.433,8.56554,2.85518,11.9241
1.434,8.56845,2.85615,11.9188
1.435,8.57134,2.85711,11.9136
1.436,8.57424,2.85808,11.9084
