#Projectile Motion Simulation Data
#Validation Type: With Magnus Effect
#Initial Position (m): (0, 0, 10)
#Initial Velocity (m/s): (15, 5, 15)
#Initial Spin (rad/s): (-20, -40, 20)
#Diameter (m): 0.04
#Mass (kg): 0.0027
#Drag Coefficient: 0.5
#Air Density (kg/m^3): 1.27
#Final Time (s): 4.517
#Final Position (m): (17.2285, 8.24716, 0.000772679)

Time,X,Y,Z
0.685,2.47654,3.80659,14.6252
0.686,2.47535,3.81151,14.6256
0.687,2.47417,3.81642,14.626
0.688,2.47298,3.82133,14.6263
0.689,2.47178,3.82623,14.6267
0.69,2.47059,3.83113,14.627
0.691,2.46939,3.83603,14.6273
0.692,2.46818,3.84092,14.6276
0.693,2.46698,3.84581,14.6279
0.694,2.46577,3.85069,14.6281
0.695,2.46455,3.85557,14.6283
0.696,2.46333,3.86044,14.6286
0.697,2.46211,3.86531,14.6288
0.698,2.46089,3.87018,14.629
0.699,2.45966,3.87504,14.6291
0.7,2.45843,3.87989,14.6293
0.701,2.4572,3.88474,14.6295
0.702,2.45596,3.88959,14.6296
0.703,2.45472,3.89443,14.6297
0.704,2.45348,3.89927,14.6298
0.705,2.45223,3.90411,14.6299
0.706,2.45098,3.90893,14.6299
0.707,2.44973,3.91376,14.63
0.708,2.44847,3.91858,14.63
0.709,2.44721,3.9234,14.63
0.71,2.44595,3.92821,14.63
0.711,2.44469,3.93301,14.63
0.712,2.44342,3.93781,14.63
0.713,2.44215,3.94261,14.63
0.714,2.44088,3.94741,14.6299
0.715,2.4396,3.95219,14.6298
0.716,2.43832,3.95698,14.6297
0.717,2.43704,3.96176,14.6296
0.718,2.43576,3.96653,14.6295
0.719,2.43447,3.9713,14.6294
0.72,2.43318,3.97607,14.6292
0.721,2.43189,3.98083,14.629
0.722,2.4306,3.98558,14.6289
0.723,2.4293,3.99033,14.6287
0.724,2.428,3.99508,14.6284
0.725,2.4267,3.99982,14.6282
0.726,2.42539,4.00456,14.628
0.727,2.42409,4.00929,14.6277
0.728,2.42278,4.01402,14.6274
0.729,2.42147,4.01874,14.6271
0.73,2.42015,4.02346,14.6268
0.731,2.41884,4.02818,14.6265
0.732,2.41752,4.03288,14.6262
0.733,2.4162,4.03759,14.6258
0.734,2.41487,4.04229,14.6254
0.735,2.41355,4.04698,14.6251
0.736,2.41222,4.05167,14.6247
0.737,2.41089,4.05636,14.6242
0.738,2.40956,4.06104,14.6238
0.739,2.40823,4.06571,14.6234
0.74,2.40689,4.07039,14.6229
0.741,2.40555,4.07505,14.6224
0.742,2.40421,4.07971,14.6219
0.743,2.40287,4.08437,14.6214
0.744,2.40153,4.08902,14.6209
0.745,2.40018,4.09367,14.6204
0.746,2.39884,4.09831,14.6198
0.747,2.39749,4.10295,14.6192
0.748,2.39613,4.10758,14.6186
0.749,2.39478,4.11221,14.618
0.75,2.39343,4.11683,14.6174
0.751,2.39207,4.12144,14.6168
0.752,2.39071,4.12606,14.6162
0.753,2.38935,4.13066,14.6155
0.754,2.38799,4.13527,14.6148
0.755,2.38663,4.13987,14.6141
0.756,2.38526,4.14446,14.6134
0.757,2.3839,4.14905,14.6127
0.758,2.38253,4.15363,14.612
0.759,2.38116,4.15821,14.6112
0.76,2.37979,4.16278,14.6104
0.761,2.37842,4.16735,14.6097
0.762,2.37705,4.17191,14.6089
0.763,2.37567,4.17647,14.608
0.764,2.37429,4.18102,14.6072
0.765,2.37292,4.18557,14.6064
0.766,2.37154,4.19011,14.6055
0.767,2.37016,4.19465,14.6046
0.768,2.36878,4.19918,14.6038
0.769,2.36739,4.20371,14.6029
0.77,2.36601,4.20823,14.6019
0.771,2.36463,4.21275,14.601
0.772,2.36324,4.21726,14.6001
0.773,2.36185,4.22177,14.5991
0.774,2.36046,4.22627,14.5981
0.775,2.35908,4.23077,14.5971
0.776,2.35769,4.23526,14.5961
0.777,2.35629,4.23975,14.5951
0.778,2.3549,4.24423,14.5941
0.779,2.35351,4.24871,14.593
0.78,2.35212,4.25318,14.5919
0.781,2.35072,4.25765,14.5909
0.782,2.34933,4.26211,14.5898
0.783,2.34793,4.26657,14.5887
0.784,2.34653,4.27102,14.5875
0.785,2.34513,4.27546,14.5864
0.786,2.34373,4.2799,14.5852
0.787,2.34234,4.28434,14.5841
0.788,2.34094,4.28877,14.5829
0.789,2.33953,4.2932,14.5817
0.79,2.33813,4.29762,14.5805
0.791,2.33673,4.30203,14.5792
0.792,2.33533,4.30644,14.578
0.793,2.33393,4.31084,14.5767
0.794,2.33252,4.31524,14.5755
0.795,2.33112,4.31964,14.5742
0.796,2.32971,4.32403,14.5729
0.797,2.32831,4.32841,14.5715
0.798,2.3269,4.33279,14.5702
0.799,2.3255,4.33716,14.5689
0.8,2.32409,4.34153,14.5675
0.801,2.32269,4.34589,14.5661
0.802,2.32128,4.35024,14.5647
0.803,2.31987,4.3546,14.5633
0.804,2.31847,4.35894,14.5619
0.805,2.31706,4.36328,14.5605
0.806,2.31565,4.36762,14.559
0.807,2.31424,4.37195,14.5576
0.808,2.31284,4.37627,14.5561
0.809,2.31143,4.38059,14.5546
0.81,2.31002,4.38491,14.5531
0.811,2.30861,4.38921,14.5516
0.812,2.30721,4.39352,14.55
0.813,2.3058,4.39782,14.5485
0.814,2.30439,4.40211,14.5469
0.815,2.30298,4.40639,14.5453
0.816,2.30158,4.41068,14.5437
0.817,2.30017,4.41495,14.5421
0.818,2.29876,4.41922,14.5405
0.819,2.29735,4.42349,14.5389
0.82,2.29595,4.42775,14.5372
0.821,2.29454,4.432,14.5356
0.822,2.29313,4.43625,14.5339
0.823,2.29173,4.44049,14.5322
0.824,2.29032,4.44473,14.5305
0.825,2.28892,4.44896,14.5288
0.826,2.28751,4.45319,14.527
0.827,2.28611,4.45741,14.5253
0.828,2.2847,4.46163,14.5235
0.829,2.2833,4.46584,14.5217
0.83,2.2819,4.47004,14.5199
0.831,2.28049,4.47424,14.5181
0.832,2.27909,4.47844,14.5163
0.833,2.27769,4.48262,14.5145
0.834,2.27629,4.48681,14.5126
0.835,2.27489,4.49098,14.5108
0.836,2.27349,4.49516,14.5089
0.837,2.27209,4.49932,14.507
0.838,2.27069,4.50348,14.5051
0.839,2.26929,4.50764,14.5032
0.84,2.2679,4.51179,14.5012
0.841,2.2665,4.51593,14.4993
0.842,2.2651,4.52007,14.4973
0.843,2.26371,4.5242,14.4954
0.844,2.26232,4.52833,14.4934
0.845,2.26092,4.53245,14.4914
0.846,2.25953,4.53656,14.4893
0.847,2.25814,4.54067,14.4873
0.848,2.25675,4.54478,14.4853
0.849,2.25536,4.54888,14.4832
0.85,2.25397,4.55297,14.4811
0.851,2.25259,4.55706,14.4791
0.852,2.2512,4.56114,14.477
0.853,2.24982,4.56521,14.4748
0.854,2.24843,4.56928,14.4727
0.855,2.24705,4.57335,14.4706
0.856,2.24567,4.57741,14.4684
0.857,2.24429,4.58146,14.4662
0.858,2.24291,4.58551,14.4641
0.859,2.24153,4.58955,14.4619
0.86,2.24016,4.59358,14.4597
0.861,2.23878,4.59761,14.4574
0.862,2.23741,4.60164,14.4552
0.863,2.23603,4.60566,14.4529
0.864,2.23466,4.60967,14.4507
0.865,2.23329,4.61368,14.4484
0.866,2.23193,4.61768,14.4461
0.867,2.23056,4.62167,14.4438
0.868,2.22919,4.62566,14.4415
0.869,2.22783,4.62965,14.4391
0.87,2.22647,4.63363,14.4368
0.871,2.22511,4.6376,14.4344
0.872,2.22375,4.64156,14.4321
0.873,2.22239,4.64553,14.4297
0.874,2.22103,4.64948,14.4273
0.875,2.21968,4.65343,14.4249
0.876,2.21833,4.65737,14.4224
0.877,2.21698,4.66131,14.42
0.878,2.21563,4.66524,14.4176
0.879,2.21428,4.66917,14.4151
0.88,2.21293,4.67309,14.4126
0.881,2.21159,4.677,14.4101
0.882,2.21025,4.68091,14.4076
0.883,2.20891,4.68481,14.4051
0.884,2.20757,4.68871,14.4025
0.885,2.20623,4.6926,14.4
0.886,2.2049,4.69648,14.3974
0.887,2.20357,4.70036,14.3949
0.888,2.20224,4.70423,14.3923
0.889,2.20091,4.7081,14.3897
0.89,2.19958,4.71196,14.3871
0.891,2.19826,4.71582,14.3844
0.892,2.19693,4.71967,14.3818
0.893,2.19561,4.72351,14.3792
0.894,2.1943,4.72735,14.3765
0.895,2.19298,4.73118,14.3738
0.896,2.19167,4.735,14.3711
0.897,2.19035,4.73882,14.3684
0.898,2.18904,4.74264,14.3657
0.899,2.18774,4.74644,14.363
0.9,2.18643,4.75025,14.3602
0.901,2.18513,4.75404,14.3575
0.902,2.18383,4.75783,14.3547
0.903,2.18253,4.76162,14.3519
0.904,2.18124,4.76539,14.3491
0.905,2.17994,4.76916,14.3463
0.906,2.17865,4.77293,14.3435
0.907,2.17736,4.77669,14.3407
0.908,2.17608,4.78044,14.3378
0.909,2.1748,4.78419,14.335
0.91,2.17352,4.78793,14.3321
0.911,2.17224,4.79167,14.3292
0.912,2.17096,4.7954,14.3263
0.913,2.16969,4.79912,14.3234
0.914,2.16842,4.80284,14.3205
0.915,2.16715,4.80655,14.3175
0.916,2.16588,4.81026,14.3146
0.917,2.16462,4.81395,14.3116
0.918,2.16336,4.81765,14.3087
0.919,2.16211,4.82134,14.3057
0.92,2.16085,4.82502,14.3027
0.921,2.1596,4.82869,14.2997
0.922,2.15835,4.83236,14.2966
0.923,2.1571,4.83602,14.2936
0.924,2.15586,4.83968,14.2905
0.925,2.15462,4.84333,14.2875
0.926,2.15338,4.84698,14.2844
0.927,2.15215,4.85061,14.2813
0.928,2.15092,4.85425,14.2782
0.929,2.14969,4.85787,14.2751
0.93,2.14846,4.86149,14.272
0.931,2.14724,4.86511,14.2689
0.932,2.14602,4.86871,14.2657
0.933,2.14481,4.87232,14.2625
0.934,2.14359,4.87591,14.2594
0.935,2.14238,4.8795,14.2562
0.936,2.14118,4.88308,14.253
0.937,2.13997,4.88666,14.2498
0.938,2.13877,4.89023,14.2466
0.939,2.13757,4.8938,14.2433
0.94,2.13638,4.89736,14.2401
0.941,2.13519,4.90091,14.2368
0.942,2.134,4.90445,14.2335
0.943,2.13282,4.908,14.2303
0.944,2.13163,4.91153,14.227
0.945,2.13046,4.91506,14.2237
0.946,2.12928,4.91858,14.2203
0.947,2.12811,4.92209,14.217
0.948,2.12694,4.9256,14.2137
0.949,2.12578,4.92911,14.2103
0.95,2.12462,4.9326,14.2069
0.951,2.12346,4.93609,14.2036
0.952,2.1223,4.93958,14.2002
0.953,2.12115,4.94306,14.1968
0.954,2.12001,4.94653,14.1934
0.955,2.11886,4.94999,14.1899
0.956,2.11772,4.95345,14.1865
0.957,2.11659,4.95691,14.183
0.958,2.11545,4.96035,14.1796
0.959,2.11433,4.9638,14.1761
0.96,2.1132,4.96723,14.1726
0.961,2.11208,4.97066,14.1691
0.962,2.11096,4.97408,14.1656
0.963,2.10985,4.9775,14.1621
0.964,2.10873,4.98091,14.1586
0.965,2.10763,4.98431,14.155
0.966,2.10652,4.98771,14.1515
0.967,2.10543,4.9911,14.1479
0.968,2.10433,4.99448,14.1443
0.969,2.10324,4.99786,14.1407
0.97,2.10215,5.00123,14.1371
0.971,2.10107,5.0046,14.1335
0.972,2.09999,5.00796,14.1299
0.973,2.09891,5.01131,14.1262
0.974,2.09784,5.01466,14.1226
0.975,2.09677,5.018,14.1189
0.976,2.09571,5.02133,14.1153
0.977,2.09465,5.02466,14.1116
0.978,2.09359,5.02798,14.1079
0.979,2.09254,5.0313,14.1042
0.98,2.09149,5.03461,14.1005
0.981,2.09045,5.03791,14.0967
0.982,2.08941,5.04121,14.093
0.983,2.08837,5.0445,14.0892
0.984,2.08734,5.04778,14.0855
0.985,2.08631,5.05106,14.0817
0.986,2.08529,5.05433,14.0779
0.987,2.08427,5.0576,14.0741
0.988,2.08326,5.06086,14.0703
0.989,2.08225,5.06411,14.0665
0.99,2.08124,5.06736,14.0627
0.991,2.08024,5.07059,14.0588
0.992,2.07924,5.07383,14.055
0.993,2.07825,5.07706,14.0511
0.994,2.07726,5.08028,14.0472
0.995,2.07627,5.08349,14.0433
0.996,2.07529,5.0867,14.0395
0.997,2.07432,5.0899,14.0355
0.998,2.07335,5.0931,14.0316
0.999,2.07238,5.09629,14.0277
1,2.07142,5.09947,14.0238
1.001,2.07046,5.10264,14.0198
1.002,2.06951,5.10582,14.0158
1.003,2.06856,5.10898,14.0119
1.004,2.06762,5.11214,14.0079
1.005,2.06668,5.11529,14.0039
1.006,2.06574,5.11843,13.9999
1.007,2.06481,5.12157,13.9959
1.008,2.06389,5.1247,13.9919
1.009,2.06297,5.12783,13.9878
1.01,2.06205,5.13095,13.9838
1.011,2.06114,5.13406,13.9797
1.012,2.06023,5.13717,13.9756
1.013,2.05933,5.14027,13.9716
1.014,2.05843,5.14336,13.9675
1.015,2.05754,5.14645,13.9634
1.016,2.05665,5.14953,13.9593
1.017,2.05577,5.1526,13.9551
1.018,2.05489,5.15567,13.951
1.019,2.05402,5.15873,13.9469
1.02,2.05315,5.16179,13.9427
1.021,2.05228,5.16484,13.9385
1.022,2.05143,5.16788,13.9344
1.023,2.05057,5.17092,13.9302
1.024,2.04972,5.17395,13.926
1.025,2.04888,5.17697,13.9218
1.026,2.04804,5.17999,13.9176
1.027,2.04721,5.183,13.9133
1.028,2.04638,5.186,13.9091
1.029,2.04555,5.189,13.9049
1.03,2.04473,5.19199,13.9006
1.031,2.04392,5.19498,13.8963
1.032,2.04311,5.19796,13.8921
1.033,2.04231,5.20093,13.8878
1.034,2.04151,5.2039,13.8835
1.035,2.04072,5.20686,13.8792
1.036,2.03993,5.20981,13.8749
1.037,2.03915,5.21276,13.8705
1.038,2.03837,5.2157,13.8662
1.039,2.0376,5.21863,13.8619
1.04,2.03683,5.22156,13.8575
1.041,2.03607,5.22448,13.8531
1.042,2.03531,5.2274,13.8488
1.043,2.03456,5.2303,13.8444
1.044,2.03381,5.23321,13.84
1.045,2.03307,5.2361,13.8356
1.046,2.03233,5.23899,13.8311
1.047,2.0316,5.24187,13.8267
1.048,2.03088,5.24475,13.8223
1.049,2.03016,5.24762,13.8178
1.05,2.02944,5.25049,13.8134
1.051,2.02874,5.25334,13.8089
1.052,2.02803,5.25619,13.8044
1.053,2.02733,5.25904,13.8
1.054,2.02664,5.26188,13.7955
1.055,2.02596,5.26471,13.791
1.056,2.02527,5.26753,13.7864
1.057,2.0246,5.27035,13.7819
1.058,2.02393,5.27317,13.7774
1.059,2.02326,5.27597,13.7728
1.06,2.0226,5.27877,13.7683
1.061,2.02195,5.28157,13.7637
1.062,2.0213,5.28435,13.7592
1.063,2.02066,5.28713,13.7546
1.064,2.02002,5.28991,13.75
1.065,2.01939,5.29268,13.7454
1.066,2.01876,5.29544,13.7408
1.067,2.01814,5.29819,13.7362
1.068,2.01753,5.30094,13.7315
1.069,2.01692,5.30368,13.7269
1.07,2.01632,5.30642,13.7223
1.071,2.01572,5.30915,13.7176
1.072,2.01513,5.31187,13.7129
1.073,2.01454,5.31459,13.7083
1.074,2.01396,5.3173,13.7036
1.075,2.01339,5.32,13.6989
1.076,2.01282,5.3227,13.6942
1.077,2.01226,5.32539,13.6895
1.078,2.0117,5.32808,13.6848
1.079,2.01115,5.33075,13.68
1.08,2.01061,5.33343,13.6753
1.081,2.01007,5.33609,13.6706
1.082,2.00953,5.33875,13.6658
1.083,2.00901,5.3414,13.661
1.084,2.00849,5.34405,13.6563
1.085,2.00797,5.34669,13.6515
1.086,2.00746,5.34932,13.6467
1.087,2.00696,5.35195,13.6419
1.088,2.00646,5.35457,13.6371
1.089,2.00597,5.35719,13.6323
1.09,2.00548,5.3598,13.6275
1.091,2.00501,5.3624,13.6226
1.092,2.00453,5.36499,13.6178
1.093,2.00406,5.36758,13.6129
1.094,2.0036,5.37017,13.6081
1.095,2.00315,5.37274,13.6032
1.096,2.0027,5.37531,13.5983
1.097,2.00226,5.37788,13.5934
1.098,2.00182,5.38043,13.5885
1.099,2.00139,5.38298,13.5836
1.1,2.00097,5.38553,13.5787
1.101,2.00055,5.38807,13.5738
1.102,2.00014,5.3906,13.5689
1.103,1.99973,5.39312,13.5639
1.104,1.99933,5.39564,13.559
1.105,1.99894,5.39816,13.554
1.106,1.99855,5.40066,13.5491
1.107,1.99817,5.40316,13.5441
1.108,1.99779,5.40566,13.5391
1.109,1.99743,5.40814,13.5342
1.11,1.99706,5.41063,13.5292
1.111,1.99671,5.4131,13.5242
1.112,1.99636,5.41557,13.5191
1.113,1.99602,5.41803,13.5141
1.114,1.99568,5.42049,13.5091
1.115,1.99535,5.42294,13.5041
1.116,1.99503,5.42538,13.499
1.117,1.99471,5.42782,13.494
1.118,1.9944,5.43025,13.4889
1.119,1.99409,5.43267,13.4838
1.12,1.99379,5.43509,13.4788
1.121,1.9935,5.4375,13.4737
1.122,1.99322,5.43991,13.4686
1.123,1.99294,5.44231,13.4635
1.124,1.99267,5.4447,13.4584
1.125,1.9924,5.44708,13.4533
1.126,1.99214,5.44946,13.4481
1.127,1.99189,5.45184,13.443
1.128,1.99164,5.45421,13.4379
1.129,1.9914,5.45657,13.4327
1.13,1.99117,5.45892,13.4276
1.131,1.99094,5.46127,13.4224
1.132,1.99072,5.46361,13.4172
1.133,1.99051,5.46595,13.4121
1.134,1.9903,5.46828,13.4069
1.135,1.9901,5.4706,13.4017
1.136,1.98991,5.47292,13.3965
1.137,1.98972,5.47523,13.3913
1.138,1.98954,5.47754,13.386
1.139,1.98937,5.47983,13.3808
1.14,1.9892,5.48213,13.3756
1.141,1.98904,5.48441,13.3704
1.142,1.98888,5.48669,13.3651
1.143,1.98874,5.48897,13.3599
1.144,1.9886,5.49123,13.3546
1.145,1.98846,5.49349,13.3493
1.146,1.98834,5.49575,13.3441
1.147,1.98822,5.498,13.3388
1.148,1.9881,5.50024,13.3335
1.149,1.988,5.50248,13.3282
1.15,1.9879,5.50471,13.3229
1.151,1.9878,5.50693,13.3176
1.152,1.98772,5.50915,13.3122
1.153,1.98764,5.51136,13.3069
1.154,1.98757,5.51356,13.3016
1.155,1.9875,5.51576,13.2962
1.156,1.98744,5.51796,13.2909
1.157,1.98739,5.52014,13.2855
1.158,1.98734,5.52232,13.2802
1.159,1.98731,5.5245,13.2748
1.16,1.98728,5.52666,13.2694
1.161,1.98725,5.52883,13.2641
1.162,1.98723,5.53098,13.2587
1.163,1.98722,5.53313,13.2533
1.164,1.98722,5.53527,13.2479
1.165,1.98722,5.53741,13.2424
1.166,1.98723,5.53954,13.237
1.167,1.98725,5.54167,13.2316
1.168,1.98727,5.54379,13.2262
1.169,1.98731,5.5459,13.2207
1.17,1.98734,5.548,13.2153
1.171,1.98739,5.5501,13.2098
1.172,1.98744,5.5522,13.2044
1.173,1.9875,5.55429,13.1989
1.174,1.98757,5.55637,13.1934
1.175,1.98764,5.55844,13.188
1.176,1.98772,5.56051,13.1825
1.177,1.98781,5.56258,13.177
1.178,1.9879,5.56463,13.1715
1.179,1.988,5.56668,13.166
1.18,1.98811,5.56873,13.1605
1.181,1.98823,5.57077,13.155
1.182,1.98835,5.5728,13.1494
1.183,1.98848,5.57483,13.1439
1.184,1.98862,5.57685,13.1384
1.185,1.98876,5.57886,13.1328
1.186,1.98891,5.58087,13.1273
1.187,1.98907,5.58287,13.1217
1.188,1.98924,5.58487,13.1162
1.189,1.98941,5.58686,13.1106
1.19,1.98959,5.58885,13.105
1.191,1.98977,5.59082,13.0994
1.192,1.98997,5.5928,13.0939
1.193,1.99017,5.59476,13.0883
1.194,1.99038,5.59672,13.0827
1.195,1.99059,5.59868,13.0771
1.196,1.99082,5.60062,13.0714
1.197,1.99105,5.60257,13.0658
1.198,1.99129,5.6045,13.0602
1.199,1.99153,5.60643,13.0546
1.2,1.99178,5.60836,13.0489
1.201,1.99204,5.61027,13.0433
1.202,1.99231,5.61219,13.0377
1.203,1.99258,5.61409,13.032
1.204,1.99286,5.61599,13.0263
1.205,1.99315,5.61789,13.0207
1.206,1.99345,5.61978,13.015
1.207,1.99375,5.62166,13.0093
1.208,1.99406,5.62353,13.0036
1.209,1.99438,5.6254,12.998
1.21,1.9947,5.62727,12.9923
1.211,1.99504,5.62913,12.9866
1.212,1.99537,5.63098,12.9809
1.213,1.99572,5.63283,12.9752
1.214,1.99608,5.63467,12.9694
1.215,1.99644,5.6365,12.9637
1.216,1.99681,5.63833,12.958
1.217,1.99718,5.64015,12.9522
1.218,1.99757,5.64197,12.9465
1.219,1.99796,5.64378,12.9408
1.22,1.99836,5.64558,12.935
1.221,1.99876,5.64738,12.9293
1.222,1.99918,5.64918,12.9235
1.223,1.9996,5.65096,12.9177
1.224,2.00003,5.65275,12.912
1.225,2.00046,5.65452,12.9062
1.226,2.0009,5.65629,12.9004
1.227,2.00135,5.65806,12.8946
1.228,2.00181,5.65981,12.8888
1.229,2.00228,5.66157,12.883
1.23,2.00275,5.66331,12.8772
1.231,2.00323,5.66505,12.8714
1.232,2.00372,5.66679,12.8656
1.233,2.00421,5.66852,12.8598
1.234,2.00472,5.67024,12.854
1.235,2.00523,5.67196,12.8481
1.236,2.00575,5.67367,12.8423
1.237,2.00627,5.67538,12.8364
1.238,2.0068,5.67708,12.8306
1.239,2.00734,5.67877,12.8248
1.24,2.00789,5.68046,12.8189
1.241,2.00845,5.68214,12.813
1.242,2.00901,5.68382,12.8072
1.243,2.00958,5.68549,12.8013
1.244,2.01016,5.68715,12.7954
1.245,2.01074,5.68881,12.7896
1.246,2.01134,5.69047,12.7837
1.247,2.01194,5.69212,12.7778
1.248,2.01255,5.69376,12.7719
1.249,2.01316,5.69539,12.766
1.25,2.01378,5.69703,12.7601
1.251,2.01442,5.69865,12.7542
1.252,2.01505,5.70027,12.7483
1.253,2.0157,5.70188,12.7423
1.254,2.01635,5.70349,12.7364
1.255,2.01702,5.7051,12.7305
1.256,2.01768,5.70669,12.7246
1.257,2.01836,5.70828,12.7186
1.258,2.01904,5.70987,12.7127
1.259,2.01974,5.71145,12.7067
1.26,2.02044,5.71302,12.7008
1.261,2.02114,5.71459,12.6948
1.262,2.02186,5.71616,12.6889
1.263,2.02258,5.71771,12.6829
1.264,2.02331,5.71926,12.6769
1.265,2.02405,5.72081,12.671
1.266,2.02479,5.72235,12.665
1.267,2.02554,5.72389,12.659
1.268,2.0263,5.72542,12.653
1.269,2.02707,5.72694,12.647
1.27,2.02785,5.72846,12.6411
1.271,2.02863,5.72997,12.6351
1.272,2.02942,5.73148,12.6291
1.273,2.03022,5.73298,12.623
1.274,2.03103,5.73447,12.617
1.275,2.03184,5.73596,12.611
1.276,2.03266,5.73745,12.605
1.277,2.03349,5.73893,12.599
1.278,2.03433,5.7404,12.593
1.279,2.03517,5.74187,12.5869
1.28,2.03603,5.74333,12.5809
1.281,2.03689,5.74479,12.5748
1.282,2.03776,5.74624,12.5688
1.283,2.03863,5.74769,12.5628
1.284,2.03951,5.74913,12.5567
1.285,2.04041,5.75057,12.5507
1.286,2.0413,5.752,12.5446
1.287,2.04221,5.75342,12.5385
1.288,2.04312,5.75484,12.5325
1.289,2.04405,5.75625,12.5264
1.29,2.04498,5.75766,12.5203
1.291,2.04591,5.75906,12.5142
1.292,2.04686,5.76046,12.5082
1.293,2.04781,5.76185,12.5021
1.294,2.04877,5.76324,12.496
1.295,2.04974,5.76462,12.4899
1.296,2.05072,5.766,12.4838
1.297,2.0517,5.76737,12.4777
1.298,2.05269,5.76873,12.4716
1.299,2.05369,5.77009,12.4655
1.3,2.0547,5.77145,12.4594
1.301,2.05571,5.7728,12.4533
1.302,2.05674,5.77414,12.4471
1.303,2.05777,5.77548,12.441
1.304,2.0588,5.77681,12.4349
1.305,2.05985,5.77814,12.4288
1.306,2.0609,5.77946,12.4226
1.307,2.06196,5.78078,12.4165
1.308,2.06303,5.78209,12.4104
1.309,2.06411,5.7834,12.4042
1.31,2.06519,5.7847,12.3981
1.311,2.06629,5.78599,12.3919
1.312,2.06739,5.78728,12.3858
1.313,2.06849,5.78857,12.3796
1.314,2.06961,5.78985,12.3735
1.315,2.07073,5.79112,12.3673
1.316,2.07187,5.79239,12.3611
1.317,2.073,5.79366,12.355
1.318,2.07415,5.79492,12.3488
1.319,2.07531,5.79617,12.3426
1.32,2.07647,5.79742,12.3364
1.321,2.07764,5.79866,12.3303
1.322,2.07882,5.7999,12.3241
1.323,2.08,5.80113,12.3179
1.324,2.0812,5.80236,12.3117
1.325,2.0824,5.80359,12.3055
1.326,2.08361,5.8048,12.2993
1.327,2.08482,5.80602,12.2931
1.328,2.08605,5.80722,12.2869
1.329,2.08728,5.80843,12.2807
1.33,2.08852,5.80962,12.2745
1.331,2.08977,5.81082,12.2683
1.332,2.09102,5.812,12.2621
1.333,2.09229,5.81318,12.2559
1.334,2.09356,5.81436,12.2496
1.335,2.09484,5.81553,12.2434
1.336,2.09613,5.8167,12.2372
1.337,2.09742,5.81786,12.231
1.338,2.09872,5.81902,12.2247
1.339,2.10003,5.82017,12.2185
1.34,2.10135,5.82132,12.2123
1.341,2.10268,5.82246,12.206
1.342,2.10401,5.82359,12.1998
1.343,2.10535,5.82473,12.1936
1.344,2.1067,5.82585,12.1873
1.345,2.10806,5.82697,12.1811
1.346,2.10942,5.82809,12.1748
1.347,2.1108,5.8292,12.1686
1.348,2.11218,5.83031,12.1623
1.349,2.11357,5.83141,12.156
1.35,2.11496,5.83251,12.1498
1.351,2.11637,5.8336,12.1435
1.352,2.11778,5.83469,12.1373
1.353,2.1192,5.83577,12.131
1.354,2.12063,5.83684,12.1247
1.355,2.12206,5.83792,12.1184
1.356,2.1235,5.83898,12.1122
1.357,2.12495,5.84005,12.1059
1.358,2.12641,5.8411,12.0996
1.359,2.12788,5.84216,12.0933
1.36,2.12935,5.8432,12.0871
1.361,2.13084,5.84425,12.0808
1.362,2.13233,5.84528,12.0745
1.363,2.13382,5.84632,12.0682
1.364,2.13533,5.84735,12.0619
1.365,2.13684,5.84837,12.0556
1.366,2.13836,5.84939,12.0493
1.367,2.13989,5.8504,12.043
1.368,2.14143,5.85141,12.0367
1.369,2.14297,5.85242,12.0304
1.37,2.14452,5.85341,12.0241
1.371,2.14608,5.85441,12.0178
1.372,2.14765,5.8554,12.0115
1.373,2.14923,5.85638,12.0052
1.374,2.15081,5.85737,11.9989
1.375,2.1524,5.85834,11.9925
1.376,2.154,5.85931,11.9862
1.377,2.1556,5.86028,11.9799
1.378,2.15722,5.86124,11.9736
1.379,2.15884,5.8622,11.9673
1.38,2.16047,5.86315,11.9609
1.381,2.16211,5.8641,11.9546
1.382,2.16375,5.86504,11.9483
1.383,2.16541,5.86598,11.942
1.384,2.16707,5.86691,11.9356
1.385,2.16874,5.86784,11.9293
1.386,2.17041,5.86876,11.923
1.387,2.1721,5.86968,11.9166
1.388,2.17379,5.8706,11.9103
1.389,2.17549,5.87151,11.904
1.39,2.1772,5.87242,11.8976
1.391,2.17891,5.87332,11.8913
1.392,2.18063,5.87421,11.8849
1.393,2.18236,5.8751,11.8786
1.394,2.1841,5.87599,11.8722
1.395,2.18585,5.87688,11.8659
1.396,2.1876,5.87775,11.8595
1.397,2.18936,5.87863,11.8532
1.398,2.19113,5.8795,11.8468
1.399,2.19291,5.88036,11.8405
1.4,2.19469,5.88122,11.8341
1.401,2.19649,5.88208,11.8278
1.402,2.19829,5.88293,11.8214
1.403,2.20009,5.88378,11.8151
1.404,2.20191,5.88462,11.8087
1.405,2.20373,5.88546,11.8023
1.406,2.20556,5.88629,11.796
1.407,2.2074,5.88712,11.7896
1.408,2.20925,5.88794,11.7832
1.409,2.2111,5.88876,11.7769
1.41,2.21297,5.88958,11.7705
1.411,2.21483,5.89039,11.7641
1.412,2.21671,5.8912,11.7578
1.413,2.2186,5.892,11.7514
1.414,2.22049,5.8928,11.745
1.415,2.22239,5.89359,11.7386
