#Projectile Motion Simulation Data
#Validation Type: With Magnus Effect
#Initial Position (m): (0, 0, 5)
#Initial Velocity (m/s): (4, 4, 10)
#Initial Spin (rad/s): (-50, -100, 100)
#Diameter (m): 0.04
#Mass (kg): 0.0027
#Drag Coefficient: 0.5
#Air Density (kg/m^3): 1.27
#Final Time (s): 2.343
#Final Position (m): (3.61747, 4.70591, 0.00373063)

Time,X,Y,Z
0.073,0.131679,0.349704,5.66592
0.074,0.131378,0.355023,5.67398
0.075,0.131024,0.36035,5.682
0.076,0.130617,0.365684,5.68999
0.077,0.130157,0.371024,5.69794
0.078,0.129645,0.376371,5.70586
0.079,0.129081,0.381724,5.71375
0.08,0.128465,0.387082,5.7216
0.081,0.127796,0.392447,5.72942
0.082,0.127076,0.397816,5.7372
0.083,0.126305,0.403191,5.74495
0.084,0.125482,0.40857,5.75267
0.085,0.124608,0.413954,5.76035
0.086,0.123684,0.419342,5.76799
0.087,0.122708,0.424734,5.7756
0.088,0.121682,0.43013,5.78318
0.089,0.120605,0.435529,5.79072
0.09,0.119479,0.440931,5.79823
0.091,0.118302,0.446336,5.80569
0.092,0.117075,0.451744,5.81313
0.093,0.115799,0.457155,5.82053
0.094,0.114474,0.462567,5.82789
0.095,0.113099,0.467982,5.83521
0.096,0.111676,0.473398,5.8425
0.097,0.110203,0.478816,5.84976
0.098,0.108682,0.484234,5.85697
0.099,0.107113,0.489654,5.86415
0.1,0.105495,0.495074,5.8713
0.101,0.10383,0.500495,5.87841
0.102,0.102116,0.505916,5.88548
0.103,0.100355,0.511336,5.89251
0.104,0.0985472,0.516757,5.8995
0.105,0.0966918,0.522176,5.90646
0.106,0.0947895,0.527595,5.91338
0.107,0.0928404,0.533013,5.92027
0.108,0.0908449,0.538429,5.92711
0.109,0.088803,0.543844,5.93392
0.11,0.0867151,0.549257,5.94069
0.111,0.0845812,0.554668,5.94743
0.112,0.0824017,0.560077,5.95412
0.113,0.0801768,0.565483,5.96078
0.114,0.0779066,0.570887,5.96739
0.115,0.0755914,0.576287,5.97397
0.116,0.0732315,0.581684,5.98051
0.117,0.0708269,0.587078,5.98702
0.118,0.068378,0.592467,5.99348
0.119,0.065885,0.597853,5.99991
0.12,0.0633481,0.603235,6.00629
0.121,0.0607674,0.608612,6.01264
0.122,0.0581434,0.613985,6.01895
0.123,0.055476,0.619352,6.02522
0.124,0.0527657,0.624715,6.03145
0.125,0.0500126,0.630072,6.03764
0.126,0.0472169,0.635424,6.04379
0.127,0.0443788,0.64077,6.0499
0.128,0.0414987,0.646109,6.05597
0.129,0.0385767,0.651443,6.062
0.13,0.035613,0.65677,6.06799
0.131,0.032608,0.66209,6.07394
0.132,0.0295617,0.667404,6.07986
0.133,0.0264745,0.67271,6.08573
0.134,0.0233466,0.678009,6.09156
0.135,0.0201781,0.6833,6.09735
0.136,0.0169695,0.688583,6.1031
0.137,0.0137208,0.693859,6.10881
0.138,0.0104323,0.699126,6.11448
0.139,0.00710432,0.704385,6.12011
0.14,0.003737,0.709635,6.1257
0.141,0.000330621,0.714876,6.13125
0.142,-0.00311459,0.720108,6.13675
0.143,-0.0065984,0.72533,6.14222
0.144,-0.0101206,0.730544,6.14765
0.145,-0.0136808,0.735747,6.15303
0.146,-0.0172789,0.74094,6.15837
0.147,-0.0209147,0.746124,6.16368
0.148,-0.0245878,0.751297,6.16894
0.149,-0.0282981,0.756459,6.17416
0.15,-0.0320453,0.76161,6.17933
0.151,-0.0358291,0.766751,6.18447
0.152,-0.0396494,0.77188,6.18957
0.153,-0.0435058,0.776998,6.19462
0.154,-0.0473981,0.782105,6.19963
0.155,-0.051326,0.787199,6.2046
0.156,-0.0552894,0.792282,6.20953
0.157,-0.059288,0.797353,6.21442
0.158,-0.0633215,0.802411,6.21926
0.159,-0.0673896,0.807456,6.22407
0.16,-0.0714922,0.812489,6.22883
0.161,-0.0756289,0.817508,6.23355
0.162,-0.0797996,0.822515,6.23823
0.163,-0.0840039,0.827508,6.24286
0.164,-0.0882416,0.832488,6.24745
0.165,-0.0925125,0.837454,6.25201
0.166,-0.0968163,0.842406,6.25651
0.167,-0.101153,0.847344,6.26098
0.168,-0.105522,0.852267,6.26541
0.169,-0.109923,0.857176,6.26979
0.17,-0.114356,0.862071,6.27413
0.171,-0.11882,0.86695,6.27842
0.172,-0.123316,0.871815,6.28268
0.173,-0.127843,0.876664,6.28689
0.174,-0.132401,0.881498,6.29106
0.175,-0.136989,0.886316,6.29519
0.176,-0.141608,0.891119,6.29927
0.177,-0.146257,0.895905,6.30331
0.178,-0.150936,0.900676,6.30731
0.179,-0.155644,0.90543,6.31127
0.18,-0.160382,0.910168,6.31518
0.181,-0.165148,0.914889,6.31906
0.182,-0.169944,0.919593,6.32288
0.183,-0.174768,0.92428,6.32667
0.184,-0.17962,0.92895,6.33041
0.185,-0.1845,0.933603,6.33411
0.186,-0.189408,0.938238,6.33777
0.187,-0.194343,0.942856,6.34138
0.188,-0.199306,0.947456,6.34495
0.189,-0.204296,0.952037,6.34848
0.19,-0.209312,0.956601,6.35197
0.191,-0.214354,0.961146,6.35541
0.192,-0.219423,0.965673,6.35881
0.193,-0.224518,0.970182,6.36217
0.194,-0.229638,0.974671,6.36548
0.195,-0.234784,0.979141,6.36875
0.196,-0.239955,0.983593,6.37198
0.197,-0.24515,0.988025,6.37516
0.198,-0.25037,0.992437,6.37831
0.199,-0.255615,0.996831,6.38141
0.2,-0.260883,1.0012,6.38446
0.201,-0.266175,1.00556,6.38747
0.202,-0.271491,1.00989,6.39044
0.203,-0.276829,1.0142,6.39337
0.204,-0.282191,1.0185,6.39625
0.205,-0.287576,1.02277,6.39909
0.206,-0.292982,1.02702,6.40189
0.207,-0.298411,1.03125,6.40465
0.208,-0.303862,1.03546,6.40736
0.209,-0.309335,1.03965,6.41003
0.21,-0.314828,1.04382,6.41265
0.211,-0.320343,1.04797,6.41523
0.212,-0.325879,1.05209,6.41777
0.213,-0.331435,1.05619,6.42027
0.214,-0.337011,1.06028,6.42272
0.215,-0.342607,1.06434,6.42514
0.216,-0.348223,1.06837,6.4275
0.217,-0.353858,1.07239,6.42983
0.218,-0.359513,1.07638,6.43211
0.219,-0.365186,1.08035,6.43435
0.22,-0.370878,1.0843,6.43655
0.221,-0.376589,1.08823,6.4387
0.222,-0.382317,1.09213,6.44081
0.223,-0.388063,1.09601,6.44288
0.224,-0.393827,1.09987,6.4449
0.225,-0.399608,1.1037,6.44689
0.226,-0.405405,1.10751,6.44883
0.227,-0.41122,1.1113,6.45072
0.228,-0.417051,1.11506,6.45258
0.229,-0.422898,1.1188,6.45439
0.23,-0.428761,1.12252,6.45616
0.231,-0.43464,1.12621,6.45789
0.232,-0.440534,1.12988,6.45957
0.233,-0.446443,1.13352,6.46121
0.234,-0.452366,1.13714,6.46281
0.235,-0.458305,1.14074,6.46437
0.236,-0.464257,1.14431,6.46588
0.237,-0.470223,1.14785,6.46736
0.238,-0.476204,1.15137,6.46879
0.239,-0.482197,1.15487,6.47017
0.24,-0.488204,1.15834,6.47152
0.241,-0.494223,1.16179,6.47282
0.242,-0.500255,1.16521,6.47408
0.243,-0.5063,1.16861,6.4753
0.244,-0.512356,1.17198,6.47648
0.245,-0.518424,1.17532,6.47761
0.246,-0.524504,1.17865,6.47871
0.247,-0.530595,1.18194,6.47976
0.248,-0.536697,1.18521,6.48077
0.249,-0.542809,1.18845,6.48174
0.25,-0.548932,1.19167,6.48266
0.251,-0.555065,1.19486,6.48355
0.252,-0.561208,1.19802,6.48439
0.253,-0.567361,1.20116,6.48519
0.254,-0.573522,1.20428,6.48595
0.255,-0.579693,1.20736,6.48667
0.256,-0.585873,1.21042,6.48735
0.257,-0.592061,1.21346,6.48798
0.258,-0.598257,1.21646,6.48857
0.259,-0.604461,1.21944,6.48913
0.26,-0.610673,1.22239,6.48964
0.261,-0.616892,1.22532,6.49011
0.262,-0.623119,1.22822,6.49054
0.263,-0.629352,1.23109,6.49093
0.264,-0.635592,1.23394,6.49128
0.265,-0.641838,1.23676,6.49159
0.266,-0.64809,1.23955,6.49185
0.267,-0.654348,1.24231,6.49208
0.268,-0.660611,1.24505,6.49226
0.269,-0.66688,1.24775,6.49241
0.27,-0.673153,1.25043,6.49251
0.271,-0.679432,1.25309,6.49258
0.272,-0.685714,1.25571,6.4926
0.273,-0.692001,1.25831,6.49259
0.274,-0.698292,1.26088,6.49253
0.275,-0.704586,1.26342,6.49243
0.276,-0.710884,1.26594,6.4923
0.277,-0.717184,1.26842,6.49212
0.278,-0.723488,1.27088,6.49191
0.279,-0.729794,1.27331,6.49165
0.28,-0.736102,1.27571,6.49136
0.281,-0.742412,1.27809,6.49102
0.282,-0.748724,1.28043,6.49065
0.283,-0.755038,1.28275,6.49023
0.284,-0.761352,1.28504,6.48978
0.285,-0.767668,1.2873,6.48929
0.286,-0.773984,1.28953,6.48876
0.287,-0.780301,1.29173,6.48819
0.288,-0.786618,1.29391,6.48758
0.289,-0.792934,1.29605,6.48693
0.29,-0.799251,1.29817,6.48625
0.291,-0.805566,1.30026,6.48552
0.292,-0.811881,1.30232,6.48476
0.293,-0.818194,1.30435,6.48396
0.294,-0.824506,1.30635,6.48312
0.295,-0.830817,1.30832,6.48224
0.296,-0.837125,1.31026,6.48132
0.297,-0.843431,1.31218,6.48037
0.298,-0.849735,1.31406,6.47938
0.299,-0.856036,1.31592,6.47835
0.3,-0.862333,1.31775,6.47728
0.301,-0.868628,1.31955,6.47618
0.302,-0.874919,1.32132,6.47503
0.303,-0.881206,1.32306,6.47385
0.304,-0.88749,1.32477,6.47264
0.305,-0.893768,1.32645,6.47138
0.306,-0.900043,1.3281,6.47009
0.307,-0.906312,1.32972,6.46876
0.308,-0.912577,1.33132,6.4674
0.309,-0.918836,1.33288,6.466
0.31,-0.925089,1.33442,6.46456
0.311,-0.931337,1.33592,6.46309
0.312,-0.937579,1.3374,6.46158
0.313,-0.943814,1.33884,6.46003
0.314,-0.950043,1.34026,6.45845
0.315,-0.956265,1.34165,6.45683
0.316,-0.962479,1.34301,6.45517
0.317,-0.968687,1.34434,6.45348
0.318,-0.974887,1.34563,6.45176
0.319,-0.981079,1.3469,6.44999
0.32,-0.987262,1.34814,6.4482
0.321,-0.993438,1.34936,6.44637
0.322,-0.999605,1.35054,6.4445
0.323,-1.00576,1.35169,6.4426
0.324,-1.01191,1.35281,6.44066
0.325,-1.01805,1.3539,6.43869
0.326,-1.02418,1.35496,6.43668
0.327,-1.0303,1.356,6.43464
0.328,-1.03641,1.357,6.43257
0.329,-1.04251,1.35798,6.43046
0.33,-1.0486,1.35892,6.42831
0.331,-1.05468,1.35984,6.42614
0.332,-1.06075,1.36072,6.42392
0.333,-1.0668,1.36158,6.42168
0.334,-1.07285,1.3624,6.4194
0.335,-1.07888,1.3632,6.41709
0.336,-1.0849,1.36397,6.41475
0.337,-1.09091,1.36471,6.41237
0.338,-1.09691,1.36541,6.40996
0.339,-1.10289,1.36609,6.40751
0.34,-1.10886,1.36674,6.40504
0.341,-1.11482,1.36736,6.40253
0.342,-1.12076,1.36795,6.39999
0.343,-1.1267,1.36851,6.39741
0.344,-1.13261,1.36905,6.39481
0.345,-1.13851,1.36955,6.39217
0.346,-1.1444,1.37002,6.3895
0.347,-1.15028,1.37047,6.3868
0.348,-1.15614,1.37088,6.38407
0.349,-1.16198,1.37127,6.3813
0.35,-1.16781,1.37162,6.37851
0.351,-1.17362,1.37195,6.37568
0.352,-1.17942,1.37224,6.37282
0.353,-1.1852,1.37251,6.36993
0.354,-1.19097,1.37275,6.36702
0.355,-1.19672,1.37296,6.36407
0.356,-1.20245,1.37314,6.36109
0.357,-1.20817,1.37329,6.35808
0.358,-1.21386,1.37342,6.35504
0.359,-1.21955,1.37351,6.35197
0.36,-1.22521,1.37358,6.34887
0.361,-1.23086,1.37361,6.34574
0.362,-1.23649,1.37362,6.34258
0.363,-1.2421,1.3736,6.33939
0.364,-1.24769,1.37355,6.33618
0.365,-1.25326,1.37347,6.33293
0.366,-1.25882,1.37336,6.32966
0.367,-1.26436,1.37322,6.32635
0.368,-1.26987,1.37306,6.32302
0.369,-1.27537,1.37287,6.31966
0.37,-1.28085,1.37264,6.31627
0.371,-1.28631,1.37239,6.31286
0.372,-1.29175,1.37211,6.30941
0.373,-1.29716,1.37181,6.30594
0.374,-1.30256,1.37147,6.30244
0.375,-1.30794,1.37111,6.29892
0.376,-1.3133,1.37071,6.29536
0.377,-1.31863,1.37029,6.29178
0.378,-1.32395,1.36985,6.28818
0.379,-1.32924,1.36937,6.28454
0.38,-1.33451,1.36887,6.28088
0.381,-1.33976,1.36833,6.2772
0.382,-1.34499,1.36777,6.27348
0.383,-1.35019,1.36719,6.26975
0.384,-1.35538,1.36657,6.26598
0.385,-1.36054,1.36593,6.26219
0.386,-1.36568,1.36526,6.25838
0.387,-1.37079,1.36456,6.25453
0.388,-1.37588,1.36383,6.25067
0.389,-1.38095,1.36308,6.24678
0.39,-1.386,1.3623,6.24286
0.391,-1.39102,1.36149,6.23892
0.392,-1.39602,1.36066,6.23496
0.393,-1.40099,1.35979,6.23097
0.394,-1.40594,1.35891,6.22695
0.395,-1.41087,1.35799,6.22292
0.396,-1.41577,1.35705,6.21885
0.397,-1.42064,1.35608,6.21477
0.398,-1.42549,1.35508,6.21066
0.399,-1.43032,1.35406,6.20653
0.4,-1.43512,1.35301,6.20238
0.401,-1.43989,1.35193,6.1982
0.402,-1.44464,1.35083,6.194
0.403,-1.44937,1.3497,6.18978
0.404,-1.45406,1.34855,6.18553
0.405,-1.45873,1.34737,6.18127
0.406,-1.46338,1.34616,6.17698
0.407,-1.468,1.34493,6.17267
0.408,-1.47259,1.34367,6.16833
0.409,-1.47715,1.34238,6.16398
0.41,-1.48169,1.34107,6.15961
0.411,-1.4862,1.33974,6.15521
0.412,-1.49069,1.33838,6.15079
0.413,-1.49514,1.33699,6.14636
0.414,-1.49957,1.33558,6.1419
0.415,-1.50397,1.33414,6.13742
0.416,-1.50834,1.33268,6.13292
0.417,-1.51269,1.33119,6.1284
0.418,-1.51701,1.32968,6.12386
0.419,-1.52129,1.32814,6.1193
0.42,-1.52555,1.32658,6.11473
0.421,-1.52978,1.32499,6.11013
0.422,-1.53399,1.32338,6.10551
0.423,-1.53816,1.32174,6.10088
0.424,-1.5423,1.32008,6.09622
0.425,-1.54642,1.3184,6.09155
0.426,-1.5505,1.31669,6.08686
0.427,-1.55456,1.31496,6.08215
0.428,-1.55858,1.3132,6.07743
0.429,-1.56258,1.31142,6.07268
0.43,-1.56655,1.30962,6.06792
0.431,-1.57048,1.30779,6.06314
0.432,-1.57439,1.30594,6.05834
0.433,-1.57826,1.30406,6.05353
0.434,-1.58211,1.30217,6.0487
0.435,-1.58592,1.30025,6.04385
0.436,-1.58971,1.2983,6.03899
0.437,-1.59346,1.29633,6.03411
0.438,-1.59718,1.29434,6.02921
0.439,-1.60087,1.29233,6.0243
0.44,-1.60453,1.2903,6.01937
0.441,-1.60816,1.28824,6.01443
0.442,-1.61175,1.28616,6.00947
0.443,-1.61532,1.28406,6.00449
0.444,-1.61885,1.28193,5.9995
0.445,-1.62235,1.27979,5.9945
0.446,-1.62582,1.27762,5.98948
0.447,-1.62926,1.27543,5.98445
0.448,-1.63266,1.27322,5.9794
0.449,-1.63603,1.27098,5.97434
0.45,-1.63937,1.26873,5.96926
0.451,-1.64268,1.26645,5.96417
0.452,-1.64595,1.26415,5.95907
0.453,-1.6492,1.26184,5.95395
0.454,-1.6524,1.2595,5.94882
0.455,-1.65558,1.25714,5.94368
0.456,-1.65872,1.25476,5.93853
0.457,-1.66183,1.25235,5.93336
0.458,-1.66491,1.24993,5.92818
0.459,-1.66795,1.24749,5.92299
0.46,-1.67096,1.24503,5.91778
0.461,-1.67393,1.24255,5.91257
0.462,-1.67688,1.24005,5.90734
0.463,-1.67978,1.23752,5.9021
0.464,-1.68266,1.23498,5.89685
0.465,-1.6855,1.23242,5.89159
0.466,-1.6883,1.22984,5.88632
0.467,-1.69108,1.22724,5.88103
0.468,-1.69381,1.22462,5.87574
0.469,-1.69652,1.22199,5.87044
0.47,-1.69919,1.21933,5.86512
0.471,-1.70182,1.21666,5.8598
0.472,-1.70442,1.21396,5.85447
0.473,-1.70699,1.21125,5.84912
0.474,-1.70952,1.20852,5.84377
0.475,-1.71201,1.20577,5.83841
0.476,-1.71447,1.20301,5.83304
0.477,-1.7169,1.20022,5.82766
0.478,-1.71929,1.19742,5.82227
0.479,-1.72165,1.1946,5.81687
0.48,-1.72397,1.19176,5.81147
0.481,-1.72625,1.18891,5.80605
0.482,-1.7285,1.18604,5.80063
0.483,-1.73072,1.18315,5.7952
0.484,-1.7329,1.18025,5.78977
0.485,-1.73504,1.17732,5.78432
0.486,-1.73715,1.17439,5.77887
0.487,-1.73922,1.17143,5.77341
0.488,-1.74126,1.16846,5.76795
0.489,-1.74326,1.16547,5.76247
0.49,-1.74522,1.16247,5.757
0.491,-1.74715,1.15945,5.75151
0.492,-1.74905,1.15642,5.74602
0.493,-1.7509,1.15337,5.74053
0.494,-1.75273,1.1503,5.73502
0.495,-1.75451,1.14722,5.72952
0.496,-1.75626,1.14412,5.724
0.497,-1.75797,1.14101,5.71848
0.498,-1.75965,1.13789,5.71296
0.499,-1.76129,1.13475,5.70743
0.5,-1.7629,1.13159,5.7019
0.501,-1.76446,1.12842,5.69636
0.502,-1.766,1.12524,5.69082
0.503,-1.76749,1.12204,5.68528
0.504,-1.76895,1.11883,5.67973
0.505,-1.77037,1.11561,5.67417
0.506,-1.77176,1.11237,5.66862
0.507,-1.77311,1.10912,5.66306
0.508,-1.77442,1.10585,5.65749
0.509,-1.7757,1.10257,5.65193
0.51,-1.77694,1.09928,5.64636
0.511,-1.77814,1.09598,5.64079
0.512,-1.77931,1.09266,5.63521
0.513,-1.78043,1.08933,5.62964
0.514,-1.78153,1.08599,5.62406
0.515,-1.78258,1.08263,5.61848
0.516,-1.7836,1.07927,5.61289
0.517,-1.78459,1.07589,5.60731
0.518,-1.78553,1.0725,5.60172
0.519,-1.78644,1.0691,5.59614
0.52,-1.78731,1.06569,5.59055
0.521,-1.78815,1.06226,5.58496
0.522,-1.78895,1.05883,5.57937
0.523,-1.78971,1.05538,5.57378
0.524,-1.79043,1.05193,5.56819
0.525,-1.79112,1.04846,5.5626
0.526,-1.79177,1.04498,5.55701
0.527,-1.79238,1.04149,5.55141
0.528,-1.79296,1.03799,5.54582
0.529,-1.7935,1.03449,5.54023
0.53,-1.794,1.03097,5.53464
0.531,-1.79447,1.02744,5.52906
0.532,-1.7949,1.0239,5.52347
0.533,-1.79529,1.02036,5.51788
0.534,-1.79565,1.0168,5.51229
0.535,-1.79596,1.01324,5.50671
0.536,-1.79625,1.00966,5.50113
0.537,-1.79649,1.00608,5.49555
0.538,-1.7967,1.00249,5.48997
0.539,-1.79687,0.99889,5.48439
0.54,-1.797,0.995283,5.47882
0.541,-1.7971,0.991667,5.47324
0.542,-1.79716,0.988044,5.46768
0.543,-1.79718,0.984413,5.46211
0.544,-1.79717,0.980774,5.45654
0.545,-1.79712,0.977128,5.45098
0.546,-1.79703,0.973474,5.44543
0.547,-1.79691,0.969814,5.43987
0.548,-1.79675,0.966146,5.43432
0.549,-1.79655,0.962472,5.42877
0.55,-1.79632,0.958791,5.42323
0.551,-1.79605,0.955104,5.41769
0.552,-1.79574,0.95141,5.41216
0.553,-1.7954,0.947711,5.40663
0.554,-1.79502,0.944005,5.4011
0.555,-1.7946,0.940294,5.39558
0.556,-1.79415,0.936576,5.39006
0.557,-1.79366,0.932854,5.38455
0.558,-1.79313,0.929126,5.37904
0.559,-1.79257,0.925393,5.37354
0.56,-1.79197,0.921655,5.36805
0.561,-1.79133,0.917912,5.36256
0.562,-1.79066,0.914165,5.35707
0.563,-1.78995,0.910413,5.35159
0.564,-1.78921,0.906656,5.34612
0.565,-1.78843,0.902896,5.34065
0.566,-1.78761,0.899131,5.33519
0.567,-1.78676,0.895363,5.32974
0.568,-1.78587,0.89159,5.32429
0.569,-1.78495,0.887815,5.31885
0.57,-1.78399,0.884036,5.31342
0.571,-1.78299,0.880253,5.30799
0.572,-1.78196,0.876468,5.30257
0.573,-1.78089,0.87268,5.29716
0.574,-1.77979,0.868889,5.29175
0.575,-1.77865,0.865096,5.28636
0.576,-1.77747,0.8613,5.28097
0.577,-1.77626,0.857502,5.27559
0.578,-1.77502,0.853701,5.27021
0.579,-1.77374,0.849899,5.26485
0.58,-1.77242,0.846095,5.25949
0.581,-1.77107,0.84229,5.25414
0.582,-1.76968,0.838483,5.2488
0.583,-1.76826,0.834675,5.24347
0.584,-1.7668,0.830865,5.23815
0.585,-1.76531,0.827055,5.23284
0.586,-1.76378,0.823244,5.22753
0.587,-1.76222,0.819432,5.22224
0.588,-1.76062,0.81562,5.21695
0.589,-1.75899,0.811807,5.21167
0.59,-1.75732,0.807995,5.20641
0.591,-1.75562,0.804182,5.20115
0.592,-1.75389,0.80037,5.1959
0.593,-1.75212,0.796557,5.19067
0.594,-1.75031,0.792745,5.18544
0.595,-1.74847,0.788934,5.18022
0.596,-1.7466,0.785124,5.17502
0.597,-1.74469,0.781315,5.16982
0.598,-1.74275,0.777506,5.16464
0.599,-1.74077,0.773699,5.15946
0.6,-1.73876,0.769894,5.1543
0.601,-1.73672,0.766089,5.14915
0.602,-1.73464,0.762287,5.14401
0.603,-1.73253,0.758487,5.13888
0.604,-1.73039,0.754688,5.13376
0.605,-1.72821,0.750892,5.12865
0.606,-1.726,0.747098,5.12356
0.607,-1.72376,0.743307,5.11847
0.608,-1.72148,0.739518,5.1134
0.609,-1.71917,0.735732,5.10834
0.61,-1.71682,0.731949,5.1033
0.611,-1.71445,0.728169,5.09826
0.612,-1.71204,0.724393,5.09324
0.613,-1.70959,0.720619,5.08823
0.614,-1.70712,0.71685,5.08323
0.615,-1.70461,0.713084,5.07824
0.616,-1.70207,0.709322,5.07327
0.617,-1.6995,0.705564,5.06831
0.618,-1.69689,0.70181,5.06337
0.619,-1.69426,0.698061,5.05843
0.62,-1.69159,0.694316,5.05351
0.621,-1.68889,0.690576,5.0486
0.622,-1.68615,0.68684,5.04371
0.623,-1.68339,0.68311,5.03883
0.624,-1.68059,0.679384,5.03396
0.625,-1.67777,0.675664,5.02911
0.626,-1.67491,0.671949,5.02427
0.627,-1.67202,0.66824,5.01945
0.628,-1.66909,0.664536,5.01464
0.629,-1.66614,0.660839,5.00984
0.63,-1.66316,0.657147,5.00506
0.631,-1.66014,0.653461,5.00029
0.632,-1.6571,0.649782,4.99553
0.633,-1.65402,0.646109,4.9908
0.634,-1.65092,0.642442,4.98607
0.635,-1.64778,0.638782,4.98136
0.636,-1.64461,0.635129,4.97666
0.637,-1.64141,0.631483,4.97198
0.638,-1.63819,0.627845,4.96732
0.639,-1.63493,0.624213,4.96267
0.64,-1.63164,0.620589,4.95803
0.641,-1.62832,0.616972,4.95341
0.642,-1.62498,0.613364,4.94881
0.643,-1.6216,0.609762,4.94422
0.644,-1.6182,0.606169,4.93965
0.645,-1.61476,0.602585,4.93509
0.646,-1.6113,0.599008,4.93055
0.647,-1.60781,0.59544,4.92602
0.648,-1.60428,0.59188,4.92151
0.649,-1.60073,0.588329,4.91701
0.65,-1.59716,0.584787,4.91253
0.651,-1.59355,0.581253,4.90807
0.652,-1.58991,0.577729,4.90362
0.653,-1.58625,0.574214,4.89919
0.654,-1.58256,0.570709,4.89478
0.655,-1.57884,0.567212,4.89038
0.656,-1.57509,0.563726,4.886
0.657,-1.57132,0.560249,4.88164
0.658,-1.56751,0.556783,4.87729
0.659,-1.56368,0.553326,4.87296
0.66,-1.55982,0.549879,4.86864
0.661,-1.55594,0.546443,4.86435
0.662,-1.55203,0.543017,4.86006
0.663,-1.54809,0.539602,4.8558
0.664,-1.54413,0.536197,4.85155
0.665,-1.54013,0.532803,4.84732
0.666,-1.53612,0.52942,4.84311
0.667,-1.53207,0.526049,4.83892
0.668,-1.528,0.522688,4.83474
0.669,-1.5239,0.519339,4.83058
0.67,-1.51978,0.516001,4.82644
0.671,-1.51563,0.512675,4.82231
0.672,-1.51146,0.50936,4.8182
0.673,-1.50726,0.506058,4.81411
0.674,-1.50303,0.502767,4.81004
0.675,-1.49878,0.499488,4.80598
0.676,-1.49451,0.496222,4.80195
0.677,-1.49021,0.492968,4.79793
0.678,-1.48588,0.489726,4.79393
0.679,-1.48154,0.486497,4.78994
0.68,-1.47716,0.483281,4.78598
0.681,-1.47276,0.480078,4.78203
